"USAFID","WBAN","YR","M","D","HR","MIN","LAT","LONG","ELEV","WIND.DIR","WIND.SPD","TEMP","DEW.POINT","ATM.PRES"
722247,54785,2013,1,12,7,28,40.624,-74.669,30,999,0,6,6,9999.9
722247,54785,2013,1,12,7,53,40.624,-74.669,30,999,0,6.1,5.6,1019.2
722247,54785,2013,1,12,8,8,40.624,-74.669,30,999,0,6,6,9999.9
722247,54785,2013,1,12,8,24,40.624,-74.669,30,320,1.5,6,6,9999.9
722247,54785,2013,1,12,8,53,40.624,-74.669,30,350,1.5,6.1,5.6,1018.4
722247,54785,2013,1,12,9,17,40.624,-74.669,30,999,0,6,5,9999.9
722247,54785,2013,1,12,9,22,40.624,-74.669,30,999,0,6,5,9999.9
722247,54785,2013,1,12,9,29,40.624,-74.669,30,999,0,5,5,9999.9
722247,54785,2013,1,12,9,36,40.624,-74.669,30,999,0,5,4,9999.9
722247,54785,2013,1,12,10,10,40.624,-74.669,30,999,0,3,3,9999.9
722247,54785,2013,1,12,10,27,40.624,-74.669,30,999,0,3,3,9999.9
722247,54785,2013,1,12,10,39,40.624,-74.669,30,350,1.5,4,4,9999.9
722247,54785,2013,1,12,10,53,40.624,-74.669,30,10,2.6,5,5,1018.9
722247,54785,2013,1,12,11,21,40.624,-74.669,30,320,2.6,6,5,9999.9
722247,54785,2013,1,12,11,53,40.624,-74.669,30,340,2.1,5,4.4,1019.2
722247,54785,2013,1,12,12,21,40.624,-74.669,30,290,1.5,5,4,9999.9
722247,54785,2013,1,12,12,53,40.624,-74.669,30,330,1.5,5,4.4,1020.6
722247,54785,2013,1,12,13,1,40.624,-74.669,30,999,0,6,4,9999.9
722247,54785,2013,1,12,13,41,40.624,-74.669,30,999,0,6,4,9999.9
722247,54785,2013,1,12,13,53,40.624,-74.669,30,999,0,5.6,5,1020.9
722247,54785,2013,1,12,14,5,40.624,-74.669,30,999,0,6,5,9999.9
722247,54785,2013,1,12,14,53,40.624,-74.669,30,999,0,6.7,6.1,1021
722247,54785,2013,1,12,15,53,40.624,-74.669,30,340,2.1,7.8,6.7,1020.7
722247,54785,2013,1,12,16,53,40.624,-74.669,30,999,0,8.3,7.2,1020.2
722247,54785,2013,1,12,17,53,40.624,-74.669,30,300,1.5,8.3,6.7,1020.4
722247,54785,2013,1,12,18,53,40.624,-74.669,30,999,0,8.3,6.7,1020.3
722247,54785,2013,1,12,19,53,40.624,-74.669,30,999,0,8.3,6.7,1020
722247,54785,2013,1,12,20,11,40.624,-74.669,30,999,0,8,7,9999.9
722247,54785,2013,1,12,20,53,40.624,-74.669,30,999,0,8.9,7.2,1020.3
722247,54785,2013,1,12,21,53,40.624,-74.669,30,999,0,8.3,7.2,1020.5
722247,54785,2013,1,12,22,53,40.624,-74.669,30,999,0,7.8,6.7,1021
722247,54785,2013,1,12,23,53,40.624,-74.669,30,999,0,7.2,6.7,1020.7
722247,54785,2013,1,13,0,53,40.624,-74.669,30,999,0,7.2,6.7,1021
722247,54785,2013,1,13,1,41,40.624,-74.669,30,999,0,8,7,9999.9
722247,54785,2013,1,13,1,53,40.624,-74.669,30,999,0,7.2,6.7,1020.5
722247,54785,2013,1,13,2,51,40.624,-74.669,30,999,0,7,7,9999.9
722247,54785,2013,1,13,2,53,40.624,-74.669,30,999,0,7.2,6.7,1020.2
722247,54785,2013,1,13,3,3,40.624,-74.669,30,999,0,7,7,9999.9
722247,54785,2013,1,13,3,15,40.624,-74.669,30,999,0,7,7,9999.9
722247,54785,2013,1,13,3,25,40.624,-74.669,30,999,0,7,7,9999.9
722247,54785,2013,1,13,3,34,40.624,-74.669,30,999,0,7,7,9999.9
722247,54785,2013,1,13,3,53,40.624,-74.669,30,999,0,7.2,6.7,1020.5
722247,54785,2013,1,13,4,13,40.624,-74.669,30,280,1.5,7,7,9999.9
722247,54785,2013,1,13,4,44,40.624,-74.669,30,310,2.1,7,7,9999.9
722247,54785,2013,1,13,4,51,40.624,-74.669,30,320,1.5,7,7,9999.9
722247,54785,2013,1,13,4,53,40.624,-74.669,30,999,0,6.7,6.7,1020.7
722247,54785,2013,1,13,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2013,1,13,5,31,40.624,-74.669,30,310,1.5,7,6,9999.9
722247,54785,2013,1,13,5,45,40.624,-74.669,30,999,0,7,6,9999.9
722247,54785,2013,1,13,5,53,40.624,-74.669,30,999,0,6.7,6.1,1020.4
722247,54785,2013,1,13,6,8,40.624,-74.669,30,999,0,6,6,9999.9
722247,54785,2013,1,13,6,18,40.624,-74.669,30,999,0,6,6,9999.9
722247,54785,2013,1,13,6,53,40.624,-74.669,30,999,0,6.1,5.6,1019.9
722247,54785,2013,1,13,7,5,40.624,-74.669,30,999,0,6,6,9999.9
722247,54785,2013,1,13,7,13,40.624,-74.669,30,999,0,6,6,9999.9
722247,54785,2013,1,13,7,29,40.624,-74.669,30,999,0,6,6,9999.9
722247,54785,2013,1,13,7,53,40.624,-74.669,30,999,0,6.1,6.1,1020.4
722247,54785,2013,1,13,8,3,40.624,-74.669,30,999,0,6,6,9999.9
722247,54785,2013,1,13,8,44,40.624,-74.669,30,999,0,7,6,9999.9
722247,54785,2013,1,13,8,53,40.624,-74.669,30,999,0,6.1,6.1,1019.9
722247,54785,2013,1,13,9,53,40.624,-74.669,30,160,1.5,6.1,6.1,1019.1
722247,54785,2013,1,13,10,6,40.624,-74.669,30,999,0,6,6,9999.9
722247,54785,2013,1,13,10,46,40.624,-74.669,30,999,0,6,6,9999.9
722247,54785,2013,1,13,10,53,40.624,-74.669,30,999,0,6.1,6.1,1019.2
722247,54785,2013,1,13,11,32,40.624,-74.669,30,999,0,6,6,9999.9
722247,54785,2013,1,13,11,42,40.624,-74.669,30,999,0,6,6,9999.9
722247,54785,2013,1,13,11,53,40.624,-74.669,30,999,0,6.1,6.1,1019.2
722247,54785,2013,1,13,12,15,40.624,-74.669,30,999,0,6,6,9999.9
722247,54785,2013,1,13,12,37,40.624,-74.669,30,999,0,6,6,9999.9
722247,54785,2013,1,13,12,53,40.624,-74.669,30,999,0,6.1,6.1,1019.7
722247,54785,2013,1,13,13,53,40.624,-74.669,30,999,0,6.7,6.7,1020.3
722247,54785,2013,1,13,14,29,40.624,-74.669,30,999,0,7,7,9999.9
722247,54785,2013,1,13,14,51,40.624,-74.669,30,999,0,7,7,9999.9
722247,54785,2013,1,13,14,53,40.624,-74.669,30,160,1.5,6.7,6.7,1020.6
722247,54785,2013,1,13,15,53,40.624,-74.669,30,150,2.1,7.2,7.2,1020.1
722247,54785,2013,1,13,16,53,40.624,-74.669,30,160,2.1,7.2,7.2,1019.4
722247,54785,2013,1,13,17,21,40.624,-74.669,30,999,0,8,7,9999.9
722247,54785,2013,1,13,17,34,40.624,-74.669,30,150,1.5,8,8,9999.9
722247,54785,2013,1,13,17,43,40.624,-74.669,30,999,0,8,8,9999.9
722247,54785,2013,1,13,17,53,40.624,-74.669,30,999,0,7.8,7.8,1018.6
722247,54785,2013,1,13,18,53,40.624,-74.669,30,999,1.5,8.3,7.8,1017.7
722247,54785,2013,1,13,19,14,40.624,-74.669,30,170,1.5,8,8,9999.9
722247,54785,2013,1,13,19,53,40.624,-74.669,30,190,1.5,8.3,7.8,1017.9
722247,54785,2013,1,13,20,1,40.624,-74.669,30,180,1.5,8,8,9999.9
722247,54785,2013,1,13,20,51,40.624,-74.669,30,160,2.1,9,8,9999.9
722247,54785,2013,1,13,20,53,40.624,-74.669,30,170,1.5,8.9,8.3,1017.3
722247,54785,2013,1,13,21,20,40.624,-74.669,30,999,0,9,8,9999.9
722247,54785,2013,1,13,21,50,40.624,-74.669,30,999,0,9,8,9999.9
722247,54785,2013,1,13,21,53,40.624,-74.669,30,999,0,8.9,8.3,1017.2
722247,54785,2013,1,13,22,1,40.624,-74.669,30,999,0,9,8,9999.9
722247,54785,2013,1,13,22,34,40.624,-74.669,30,999,0,8,8,9999.9
722247,54785,2013,1,13,22,53,40.624,-74.669,30,999,0,8.3,8.3,1017
722247,54785,2013,1,13,23,1,40.624,-74.669,30,999,0,8,8,9999.9
722247,54785,2013,1,13,23,21,40.624,-74.669,30,999,0,8,8,9999.9
722247,54785,2013,1,13,23,53,40.624,-74.669,30,999,0,8.3,8.3,1016.6
722247,54785,2013,1,14,0,32,40.624,-74.669,30,999,0,8,8,9999.9
722247,54785,2013,1,14,0,40,40.624,-74.669,30,999,0,8,8,9999.9
722247,54785,2013,1,14,0,53,40.624,-74.669,30,999,0,8.3,8.3,1016.7
722247,54785,2013,1,14,1,53,40.624,-74.669,30,999,0,8.3,7.8,1016.2
722247,54785,2013,1,14,2,0,40.624,-74.669,30,999,0,8,8,9999.9
722247,54785,2013,1,14,2,53,40.624,-74.669,30,999,0,7.8,7.8,1016.2
722247,54785,2013,1,14,3,21,40.624,-74.669,30,999,0,8,8,9999.9
722247,54785,2013,1,14,3,29,40.624,-74.669,30,999,0,8,8,9999.9
722247,54785,2013,1,14,3,53,40.624,-74.669,30,999,0,7.8,7.8,1016
722247,54785,2013,1,14,4,53,40.624,-74.669,30,999,0,7.8,7.8,1015.8
722247,54785,2013,1,14,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2013,1,14,5,3,40.624,-74.669,30,999,0,8,8,9999.9
722247,54785,2013,1,14,5,20,40.624,-74.669,30,999,0,8,8,9999.9
722247,54785,2013,1,14,5,53,40.624,-74.669,30,999,0,8.3,8.3,1015.6
722247,54785,2013,1,14,6,53,40.624,-74.669,30,999,0,8.3,7.8,1015.8
722247,54785,2013,1,14,7,53,40.624,-74.669,30,999,0,8.3,7.8,1015.7
722247,54785,2013,1,14,8,53,40.624,-74.669,30,290,1.5,8.3,7.8,1015.8
722247,54785,2013,1,14,9,53,40.624,-74.669,30,999,0,7.8,7.8,1015
722247,54785,2013,1,14,10,0,40.624,-74.669,30,999,0,8,8,9999.9
722247,54785,2013,1,14,10,14,40.624,-74.669,30,999,0,8,8,9999.9
722247,54785,2013,1,14,10,53,40.624,-74.669,30,999,2.6,9.4,9.4,1013.9
722247,54785,2013,1,14,11,53,40.624,-74.669,30,999,0,8.9,8.9,1016.2
722247,54785,2013,1,14,12,18,40.624,-74.669,30,999,0,9,9,9999.9
722247,54785,2013,1,14,12,30,40.624,-74.669,30,999,0,9,9,9999.9
722247,54785,2013,1,14,12,42,40.624,-74.669,30,999,0,9,9,9999.9
722247,54785,2013,1,14,12,53,40.624,-74.669,30,999,0,8.9,8.9,1016.7
722247,54785,2013,1,14,13,6,40.624,-74.669,30,999,0,9,9,9999.9
722247,54785,2013,1,14,13,14,40.624,-74.669,30,270,1.5,9,9,9999.9
722247,54785,2013,1,14,13,26,40.624,-74.669,30,999,0,9,9,9999.9
722247,54785,2013,1,14,13,34,40.624,-74.669,30,999,0,9,9,9999.9
722247,54785,2013,1,14,13,53,40.624,-74.669,30,999,0,9.4,9.4,1017.7
722247,54785,2013,1,14,14,3,40.624,-74.669,30,999,0,10,9,9999.9
722247,54785,2013,1,14,14,53,40.624,-74.669,30,999,0,11.7,10.6,1018.1
722247,54785,2013,1,14,15,53,40.624,-74.669,30,999,0,12.8,10.6,1018.7
722247,54785,2013,1,14,16,53,40.624,-74.669,30,320,2.6,13.3,10.6,1018.5
722247,54785,2013,1,14,17,53,40.624,-74.669,30,330,2.6,13.9,7.8,1018.4
722247,54785,2013,1,14,18,53,40.624,-74.669,30,340,3.6,13.3,4.4,1019.2
722247,54785,2013,1,14,19,53,40.624,-74.669,30,320,3.6,12.2,2.8,1020
722247,54785,2013,1,14,20,53,40.624,-74.669,30,320,2.1,12.2,2.8,1020.6
722247,54785,2013,1,14,21,53,40.624,-74.669,30,350,1.5,11.1,3.3,1021.1
722247,54785,2013,1,14,22,53,40.624,-74.669,30,30,3.6,10,1.1,1021.8
722247,54785,2013,1,14,23,53,40.624,-74.669,30,350,3.1,9.4,-0.6,1022.9
722247,54785,2013,1,15,0,53,40.624,-74.669,30,360,3.1,8.9,-1.7,1024
722247,54785,2013,1,15,1,53,40.624,-74.669,30,360,3.6,7.8,-0.6,1024.3
722247,54785,2013,1,15,2,53,40.624,-74.669,30,350,2.6,5,0.6,1025
722247,54785,2013,1,15,3,53,40.624,-74.669,30,999,0,4.4,2.2,1025.3
722247,54785,2013,1,15,4,53,40.624,-74.669,30,999,0,4.4,1.7,1025.2
722247,54785,2013,1,15,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2013,1,15,5,53,40.624,-74.669,30,999,0,3.9,0.6,1024.4
722247,54785,2013,1,15,6,53,40.624,-74.669,30,360,1.5,2.8,0.6,1025.3
722247,54785,2013,1,15,8,53,40.624,-74.669,30,999,0,2.2,0.6,1024.1
722247,54785,2013,1,15,9,53,40.624,-74.669,30,999,0,2.2,0.6,1024.2
722247,54785,2013,1,15,10,53,40.624,-74.669,30,999,0,2.8,0.6,1025
722247,54785,2013,1,15,11,53,40.624,-74.669,30,999,0,2.8,0.6,1025.6
722247,54785,2013,1,15,12,53,40.624,-74.669,30,340,1.5,2.8,0,1026.3
722247,54785,2013,1,15,13,53,40.624,-74.669,30,340,1.5,2.8,0,1027.4
722247,54785,2013,1,15,14,53,40.624,-74.669,30,360,3.1,3.3,-0.6,1027.2
722247,54785,2013,1,15,15,53,40.624,-74.669,30,40,1.5,3.3,-2.2,1027.3
722247,54785,2013,1,15,16,53,40.624,-74.669,30,999,0,3.3,-1.7,1026.5
722247,54785,2013,1,15,17,53,40.624,-74.669,30,320,1.5,3.3,-1.7,1025.2
722247,54785,2013,1,15,18,53,40.624,-74.669,30,330,3.1,3.3,-2.2,1024.9
722247,54785,2013,1,15,19,53,40.624,-74.669,30,330,2.1,3.9,-1.7,9999.9
722247,54785,2013,1,15,20,53,40.624,-74.669,30,340,3.1,3.3,-2.2,1025.2
722247,54785,2013,1,15,21,53,40.624,-74.669,30,360,1.5,3.3,-2.2,1025.2
722247,54785,2013,1,15,22,53,40.624,-74.669,30,360,2.1,3.3,-2.8,1024.8
722247,54785,2013,1,15,23,53,40.624,-74.669,30,340,1.5,3.3,-2.8,1025.6
722247,54785,2013,1,16,0,53,40.624,-74.669,30,999,0,2.8,-1.1,1024.8
722247,54785,2013,1,16,1,53,40.624,-74.669,30,999,0,2.8,-1.7,1024.6
722247,54785,2013,1,16,2,53,40.624,-74.669,30,999,0,2.8,-0.6,1023.8
722247,54785,2013,1,16,3,53,40.624,-74.669,30,999,0,2.2,-1.1,1023.7
722247,54785,2013,1,16,4,53,40.624,-74.669,30,999,0,1.7,0,1022.6
722247,54785,2013,1,16,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2013,1,16,5,53,40.624,-74.669,30,30,1.5,1.1,0,1022.4
722247,54785,2013,1,16,6,53,40.624,-74.669,30,40,1.5,0.6,-0.6,1021.6
722247,54785,2013,1,16,7,53,40.624,-74.669,30,50,3.1,0.6,-0.6,1020.5
722247,54785,2013,1,16,8,42,40.624,-74.669,30,999,1.5,1,-1,9999.9
722247,54785,2013,1,16,8,53,40.624,-74.669,30,60,1.5,0.6,-0.6,1019.6
722247,54785,2013,1,16,9,35,40.624,-74.669,30,999,0,1,-1,9999.9
722247,54785,2013,1,16,9,51,40.624,-74.669,30,999,1.5,1,-1,9999.9
722247,54785,2013,1,16,9,53,40.624,-74.669,30,999,0,0.6,-0.6,1019.1
722247,54785,2013,1,16,10,31,40.624,-74.669,30,999,0,1,-1,9999.9
722247,54785,2013,1,16,10,53,40.624,-74.669,30,999,0,0.6,0,1018
722247,54785,2013,1,16,11,53,40.624,-74.669,30,360,1.5,0.6,-0.6,1018.1
722247,54785,2013,1,16,12,37,40.624,-74.669,30,999,0,1,0,9999.9
722247,54785,2013,1,16,12,49,40.624,-74.669,30,999,0,1,-1,9999.9
722247,54785,2013,1,16,12,53,40.624,-74.669,30,350,1.5,0.6,0,1017.2
722247,54785,2013,1,16,13,51,40.624,-74.669,30,999,0,1,0,9999.9
722247,54785,2013,1,16,13,53,40.624,-74.669,30,80,1.5,0.6,0,1014.6
722247,54785,2013,1,16,14,53,40.624,-74.669,30,999,0,0.6,-0.6,1015.4
722247,54785,2013,1,16,15,53,40.624,-74.669,30,340,1.5,0.6,0,1015.2
722247,54785,2013,1,16,16,11,40.624,-74.669,30,999,0,1,0,9999.9
722247,54785,2013,1,16,16,53,40.624,-74.669,30,999,0,0.6,0,1014.2
722247,54785,2013,1,16,17,53,40.624,-74.669,30,999,0,0.6,0,1010.9
722247,54785,2013,1,16,18,46,40.624,-74.669,30,310,4.1,1,0,9999.9
722247,54785,2013,1,16,18,53,40.624,-74.669,30,310,3.1,1.1,0,1012.5
722247,54785,2013,1,16,19,10,40.624,-74.669,30,320,2.6,1,1,9999.9
722247,54785,2013,1,16,19,19,40.624,-74.669,30,320,1.5,1,1,9999.9
722247,54785,2013,1,16,19,37,40.624,-74.669,30,340,1.5,1,1,9999.9
722247,54785,2013,1,16,19,50,40.624,-74.669,30,999,0,1,1,9999.9
722247,54785,2013,1,16,19,53,40.624,-74.669,30,999,0,1.1,0.6,1012
722247,54785,2013,1,16,20,53,40.624,-74.669,30,999,0,1.1,0.6,1012.4
722247,54785,2013,1,16,21,53,40.624,-74.669,30,190,1.5,1.1,0.6,1012.5
722247,54785,2013,1,16,22,53,40.624,-74.669,30,220,1.5,1.1,0.6,1012.9
722247,54785,2013,1,16,23,18,40.624,-74.669,30,999,0,1,1,9999.9
722247,54785,2013,1,16,23,32,40.624,-74.669,30,180,1.5,1,1,9999.9
722247,54785,2013,1,16,23,53,40.624,-74.669,30,220,1.5,1.7,0.6,1013.2
722247,54785,2013,1,17,0,5,40.624,-74.669,30,200,1.5,2,1,9999.9
722247,54785,2013,1,17,0,53,40.624,-74.669,30,999,0,1.7,1.1,1013.1
722247,54785,2013,1,17,1,53,40.624,-74.669,30,999,0,1.7,1.1,1013.5
722247,54785,2013,1,17,2,2,40.624,-74.669,30,999,0,2,1,9999.9
722247,54785,2013,1,17,2,53,40.624,-74.669,30,999,0,1.1,1.1,1013.3
722247,54785,2013,1,17,3,53,40.624,-74.669,30,999,0,1.1,0.6,1013.5
722247,54785,2013,1,17,4,24,40.624,-74.669,30,999,0,1,1,9999.9
722247,54785,2013,1,17,4,53,40.624,-74.669,30,999,0,1.1,0.6,1013.7
722247,54785,2013,1,17,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2013,1,17,5,53,40.624,-74.669,30,999,0,2.8,1.1,1013.5
722247,54785,2013,1,17,6,53,40.624,-74.669,30,999,0,3.9,0.6,1013.5
722247,54785,2013,1,17,7,53,40.624,-74.669,30,999,0,3.9,0,1014.2
722247,54785,2013,1,17,8,53,40.624,-74.669,30,999,0,3.9,-0.6,1014
722247,54785,2013,1,17,9,53,40.624,-74.669,30,270,1.5,3.9,-1.1,1013.3
722247,54785,2013,1,17,10,53,40.624,-74.669,30,300,3.6,3.3,-1.7,1014.5
722247,54785,2013,1,17,11,53,40.624,-74.669,30,300,3.6,3.3,-1.7,1015.2
722247,54785,2013,1,17,12,53,40.624,-74.669,30,300,2.1,3.3,-2.2,1016.7
722247,54785,2013,1,17,13,53,40.624,-74.669,30,999,0,3.3,-2.2,1017.9
722247,54785,2013,1,17,14,53,40.624,-74.669,30,999,2.1,5,-1.1,1018.2
722247,54785,2013,1,17,15,53,40.624,-74.669,30,999,3.1,4.4,-1.7,1018.1
722247,54785,2013,1,17,16,53,40.624,-74.669,30,999,2.6,5.6,-1.7,1017.8
722247,54785,2013,1,17,17,53,40.624,-74.669,30,330,4.1,6.1,-2.8,1017.7
722247,54785,2013,1,17,18,53,40.624,-74.669,30,310,4.1,6.7,-2.8,1017.1
722247,54785,2013,1,17,19,53,40.624,-74.669,30,350,2.6,6.1,-3.3,1017.2
722247,54785,2013,1,17,20,53,40.624,-74.669,30,999,2.6,5.6,-3.9,1017.4
722247,54785,2013,1,17,21,53,40.624,-74.669,30,999,0,4.4,-3.3,1017.9
722247,54785,2013,1,17,22,53,40.624,-74.669,30,999,0,3.3,-1.7,1018.4
722247,54785,2013,1,17,23,53,40.624,-74.669,30,999,0,2.8,-0.6,1018.6
722247,54785,2013,1,18,0,53,40.624,-74.669,30,999,0,2.2,-1.1,1018.6
722247,54785,2013,1,18,1,53,40.624,-74.669,30,360,1.5,2.2,-1.1,1017.6
722247,54785,2013,1,18,2,53,40.624,-74.669,30,350,3.1,2.8,-4.4,1017.7
722247,54785,2013,1,18,3,53,40.624,-74.669,30,999,1.5,2.2,-5,1017
722247,54785,2013,1,18,4,53,40.624,-74.669,30,999,0,2.2,-5,1016.5
722247,54785,2013,1,18,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2013,1,18,5,53,40.624,-74.669,30,999,0,1.1,-3.9,1017
722247,54785,2013,1,18,6,53,40.624,-74.669,30,999,0,1.7,-5.6,1017.8
722247,54785,2013,1,18,7,53,40.624,-74.669,30,340,2.6,1.7,-5,1018.6
722247,54785,2013,1,18,8,53,40.624,-74.669,30,320,1.5,0.6,-5,1018.9
722247,54785,2013,1,18,9,53,40.624,-74.669,30,340,2.1,0,-5,1020.5
722247,54785,2013,1,18,10,53,40.624,-74.669,30,360,4.6,-0.6,-7.2,1022.3
722247,54785,2013,1,18,11,53,40.624,-74.669,30,310,7.2,-1.7,-10.6,1024.3
722247,54785,2013,1,18,12,53,40.624,-74.669,30,330,8.8,-2.8,-14.4,1026.8
722247,54785,2013,1,18,13,53,40.624,-74.669,30,320,7.7,-2.8,-13.9,1028.7
722247,54785,2013,1,18,14,53,40.624,-74.669,30,340,7.7,-2.8,-13.9,1030.4
722247,54785,2013,1,18,15,53,40.624,-74.669,30,330,5.1,-2.2,-14.4,1030.7
722247,54785,2013,1,18,16,53,40.624,-74.669,30,330,5.7,-1.7,-14.4,1030.7
722247,54785,2013,1,18,17,53,40.624,-74.669,30,999,2.6,-1.7,-15.6,1030
722247,54785,2013,1,18,18,53,40.624,-74.669,30,360,3.1,-0.6,-16.7,1030.3
722247,54785,2013,1,18,19,53,40.624,-74.669,30,300,3.6,-1.1,-16.7,1030.5
722247,54785,2013,1,18,20,53,40.624,-74.669,30,300,3.6,-1.1,-16.1,1030.8
722247,54785,2013,1,18,21,53,40.624,-74.669,30,999,0,-1.7,-15.6,1031.3
722247,54785,2013,1,18,22,53,40.624,-74.669,30,999,0,-3.3,-13.3,1031.6
722247,54785,2013,1,18,23,53,40.624,-74.669,30,999,0,-4.4,-10.6,1031.9
722247,54785,2013,1,19,0,53,40.624,-74.669,30,190,1.5,-5,-10,1031.7
722247,54785,2013,1,19,1,53,40.624,-74.669,30,999,0,-4.4,-10.6,1031.3
722247,54785,2013,1,19,2,53,40.624,-74.669,30,140,1.5,-6.1,-8.9,1031.3
722247,54785,2013,1,19,3,53,40.624,-74.669,30,999,0,-6.1,-9.4,1030.2
722247,54785,2013,1,19,4,53,40.624,-74.669,30,999,0,-5,-10,1029.5
722247,54785,2013,1,19,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2013,1,19,5,53,40.624,-74.669,30,999,0,-5.6,-9.4,1029.2
722247,54785,2013,1,19,6,53,40.624,-74.669,30,999,0,-6.1,-9.4,1028.9
722247,54785,2013,1,19,7,53,40.624,-74.669,30,999,0,-5.6,-8.9,1028.2
722247,54785,2013,1,19,8,53,40.624,-74.669,30,999,0,-6.1,-8.9,1027.3
722247,54785,2013,1,19,9,53,40.624,-74.669,30,999,0,-6.1,-8.3,1026.7
722247,54785,2013,1,19,10,53,40.624,-74.669,30,999,0,-5,-7.8,1026.5
722247,54785,2013,1,19,11,53,40.624,-74.669,30,999,0,-4.4,-6.7,1026.4
722247,54785,2013,1,19,12,53,40.624,-74.669,30,999,0,-4.4,-6.1,1025.8
722247,54785,2013,1,19,13,53,40.624,-74.669,30,999,0,0,-5,1025.8
722247,54785,2013,1,19,14,53,40.624,-74.669,30,200,5.7,3.3,-2.8,1025.2
722247,54785,2013,1,19,15,53,40.624,-74.669,30,230,4.1,5,-3.3,1023.9
722247,54785,2013,1,19,16,53,40.624,-74.669,30,220,5.1,7.2,-3.3,1022.1
722247,54785,2013,1,19,17,53,40.624,-74.669,30,999,3.1,8.3,-3.3,1020.6
722247,54785,2013,1,19,18,53,40.624,-74.669,30,200,3.1,9.4,-3.3,1019.6
722247,54785,2013,1,19,19,53,40.624,-74.669,30,210,4.1,10,-3.9,1018.7
722247,54785,2013,1,19,20,53,40.624,-74.669,30,999,2.1,10.6,-3.9,1017.9
722247,54785,2013,1,19,21,53,40.624,-74.669,30,180,3.1,9.4,-3.9,1017.5
722247,54785,2013,1,19,22,53,40.624,-74.669,30,180,1.5,7.8,-3.3,1017.5
722247,54785,2013,1,19,23,53,40.624,-74.669,30,999,0,4.4,-2.8,1017.3
722247,54785,2013,1,20,0,53,40.624,-74.669,30,999,0,1.7,-2.8,1016.8
722247,54785,2013,1,20,1,53,40.624,-74.669,30,999,0,-0.6,-3.3,1016.1
722247,54785,2013,1,20,2,53,40.624,-74.669,30,999,0,0,-2.8,1015.4
722247,54785,2013,1,20,3,53,40.624,-74.669,30,999,0,3.9,-2.2,1014.2
722247,54785,2013,1,20,4,53,40.624,-74.669,30,999,0,0,-2.8,1013.3
722247,54785,2013,1,20,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2013,1,20,5,53,40.624,-74.669,30,999,0,0,-2.8,1011.7
722247,54785,2013,1,20,6,53,40.624,-74.669,30,999,0,-1.1,-2.8,1011
722247,54785,2013,1,20,7,53,40.624,-74.669,30,999,0,-2.2,-3.3,1010.6
722247,54785,2013,1,20,8,53,40.624,-74.669,30,999,0,-1.7,-3.3,1009.7
722247,54785,2013,1,20,9,53,40.624,-74.669,30,999,0,-1.1,-2.8,1008.3
722247,54785,2013,1,20,10,53,40.624,-74.669,30,999,0,-1.7,-3.3,1007.8
722247,54785,2013,1,20,11,53,40.624,-74.669,30,999,0,-2.2,-3.9,1007.5
722247,54785,2013,1,20,12,53,40.624,-74.669,30,999,0,0.6,-2.8,1007.3
722247,54785,2013,1,20,13,53,40.624,-74.669,30,220,2.6,6.1,-1.7,1007.6
722247,54785,2013,1,20,14,53,40.624,-74.669,30,999,2.1,9.4,-2.2,1007.3
722247,54785,2013,1,20,15,53,40.624,-74.669,30,240,4.1,11.1,-2.2,1006.7
722247,54785,2013,1,20,16,53,40.624,-74.669,30,280,4.6,12.2,-2.2,1006.1
722247,54785,2013,1,20,17,53,40.624,-74.669,30,280,6.7,12.2,-5.6,1006.1
722247,54785,2013,1,20,18,53,40.624,-74.669,30,290,6.2,12.2,-9.4,1006.3
722247,54785,2013,1,20,19,53,40.624,-74.669,30,290,4.1,10.6,-8.9,1007.8
722247,54785,2013,1,20,20,53,40.624,-74.669,30,290,5.7,10,-10,1008.9
722247,54785,2013,1,20,21,53,40.624,-74.669,30,290,4.6,7.2,-10.6,1010.8
722247,54785,2013,1,20,22,53,40.624,-74.669,30,300,6.7,5.6,-10,1012.4
722247,54785,2013,1,20,23,53,40.624,-74.669,30,300,3.1,3.9,-10,1013.8
722247,54785,2013,1,21,0,53,40.624,-74.669,30,290,3.6,2.8,-10.6,1015.3
722247,54785,2013,1,21,1,53,40.624,-74.669,30,320,6.7,1.7,-11.7,1016
722247,54785,2013,1,21,2,53,40.624,-74.669,30,300,4.1,0.6,-11.7,1016.4
722247,54785,2013,1,21,3,53,40.624,-74.669,30,330,4.6,-0.6,-11.1,1016.6
722247,54785,2013,1,21,4,53,40.624,-74.669,30,320,2.1,-1.1,-11.7,1017.5
722247,54785,2013,1,21,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
